|Category|Year Created|Surface|Substrate|Signature|Image Size|img_url|Title|Artist Name|image_file
70|2D|1919|Oil|Canvas|Yes|41.75 x 30.125 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/96edab3efe3b21785826ad57afce9cb1.jpg|Bildnis Senator Brünings|EDVARD MUNCH|images/edvard_munch/96edab3efe3b21785826ad57afce9cb1.jpg
71|2D|1926|Oil|Panel|Yes|17.5 x 21.75 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/a87628600063d234cd595fc8483b32ea.jpg|Das rote Haus|EDVARD MUNCH|images/edvard_munch/a87628600063d234cd595fc8483b32ea.jpg
72|2D|1921|Oil|Canvas|Yes|38.625 x 37.375 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/78727e88d094fdc5e2ab4c32da1475f4.jpg|Frühling in Kragerø|EDVARD MUNCH|images/edvard_munch/78727e88d094fdc5e2ab4c32da1475f4.jpg
73|2D|1920|Pencil|Paper|Unknown|13.875 x 9.375 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/01aa357638d8bbe5a3d0f06d328aacfe.jpg|To kvinner med hatt og yttertøy (Two women with hats and overcoats)|EDVARD MUNCH|images/edvard_munch/01aa357638d8bbe5a3d0f06d328aacfe.jpg
74|2D|1889|Pencil|Paper|Yes|4.375 x 5.125 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/a4f2ce505f502e579860d6705c40eeb4.jpg|Ung kvinne i profil (Young woman in profile)|EDVARD MUNCH|images/edvard_munch/a4f2ce505f502e579860d6705c40eeb4.jpg
75|2D|1905|Oil|Canvas|Unknown|39.375 x 51.375 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/277966139ebc8b62a811f1394bdd0f2c.jpg|Haus in Aasgaardstrand|EDVARD MUNCH|images/edvard_munch/277966139ebc8b62a811f1394bdd0f2c.jpg
76|2D|1895|Oil|Canvas|Yes|39.625 x 27.75 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/7e56ec70a24d03e56c7d8e822d31f1c5.jpg|Madonna|EDVARD MUNCH|images/edvard_munch/7e56ec70a24d03e56c7d8e822d31f1c5.jpg
77|2D||Oil|Canvas|Yes|43.625 x 47.25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/946965ec1aa9fcd6b63b158a089c82d6.jpg|Sommer ved Kysten, Kragero|EDVARD MUNCH|images/edvard_munch/946965ec1aa9fcd6b63b158a089c82d6.jpg
78|2D|1910|Watercolour, Crayon|Paper|Unknown|12.125 x 29.75 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/867e8ef950f84ca170ca26dc42b8dab2.jpg|Women picking apples|EDVARD MUNCH|images/edvard_munch/867e8ef950f84ca170ca26dc42b8dab2.jpg
79|2D|1889|Watercolour|Paper, Card|Yes|7.25 x 13.375 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/eb25760dc044a65cae725a86c98f7e86.jpg|Inger pa stranden (Inger on the beach)|EDVARD MUNCH|images/edvard_munch/eb25760dc044a65cae725a86c98f7e86.jpg
0|2D||Oil|Panel|Unknown||https://artbnk-art-resized-images.s3.amazonaws.com/w526/399b8dc2b04e06c911d75f44ea12dea1.jpg|L'heureux âge! Age d'or|JEAN-ANTOINE WATTEAU|images/jean-antoine_watteau/399b8dc2b04e06c911d75f44ea12dea1.jpg
1|2D||Red Chalk|Paper, Card|Unknown|18 x 13 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/a824d7e0ada31e9dc57f2ed78ab635b1.jpg|Lady on a Swing|JEAN-ANTOINE WATTEAU|images/jean-antoine_watteau/a824d7e0ada31e9dc57f2ed78ab635b1.jpg
2|2D||Oil|Canvas|Unknown|27.38 x 22.38 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/ffccdfd66fd547261eb90c92cf712595.jpg|"'Retour
 de Chasse': Portrait of Marie-Louise Sirois (1698-1725), full-length, 
with two dogs, a musket, hunting bag and game in a landscape"|JEAN-ANTOINE WATTEAU|images/jean-antoine_watteau/ffccdfd66fd547261eb90c92cf712595.jpg
3|2D||Red Chalk|Laid Paper|Unknown|15.8 x 11 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/032678b443a7b0fdafc71a5bd5fad9c4.jpg|Étude de jeune homme assis, la jambe droite et la main levées.|JEAN-ANTOINE WATTEAU|images/jean-antoine_watteau/032678b443a7b0fdafc71a5bd5fad9c4.jpg
4|2D||Oil|Copper|Unknown|8.75 x 6.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/b03b0adeb634be2d36bd92b9da8bb830.jpg|La Déclaration|JEAN-ANTOINE WATTEAU|images/jean-antoine_watteau/b03b0adeb634be2d36bd92b9da8bb830.jpg
5|2D||Oil|Canvas|Unknown|9.25 x 7.25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/4c0fed15e72e306658de9923bce7cdaa.jpg|Untitled|JEAN-ANTOINE WATTEAU|images/jean-antoine_watteau/4c0fed15e72e306658de9923bce7cdaa.jpg
6|2D||Oil|Panel|Unknown|48.2 x 32.4 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/f9aa92329137fb116519d3670141f3d8.jpg|An elegant couple in a landscape|JEAN-ANTOINE WATTEAU|images/jean-antoine_watteau/f9aa92329137fb116519d3670141f3d8.jpg
7|2D||Red Chalk|Paper|Unknown|4 x 2.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/5dffd8a1b96779f5509054e0cbc4e267.jpg|A seated woman holding a fan|JEAN-ANTOINE WATTEAU|images/jean-antoine_watteau/5dffd8a1b96779f5509054e0cbc4e267.jpg
8|2D||Oil|Panel|Unknown|25.5 x 35 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/1ff54d3aa54f13147bbcdb01241e5533.jpg|copy after Fête Galante with Blind Man's Buff Fête Galante with Courtly Dancing|JEAN-ANTOINE WATTEAU|images/jean-antoine_watteau/1ff54d3aa54f13147bbcdb01241e5533.jpg
9|2D||Red Chalk|Paper|Unknown|6.125 x 8.375 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/b74cc80798ec8221ce2d1ebeb58bc0bf.jpg|Eight comedians, one of them riding a donkey, and two dogs|JEAN-ANTOINE WATTEAU|images/jean-antoine_watteau/b74cc80798ec8221ce2d1ebeb58bc0bf.jpg
10|2D||Oil|Canvas|Unknown|152.8 x 60.6 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/37462125d60f3b558b3adcd82211fe86.jpg|"An
 elegant couple walking in a landscape; An elegant couple reading in a 
landscape; A mother and daughter with a lamb in a landscape; and A lady 
curtsying before a gentleman in a landscape"|JEAN-ANTOINE WATTEAU|images/jean-antoine_watteau/37462125d60f3b558b3adcd82211fe86.jpg
11|2D||Oil||No|15.125 x 20 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/a8175a0b5b5074cbf75eeacbfbdfa281.jpg|L'Ile Enchantée|JEAN-ANTOINE WATTEAU|images/jean-antoine_watteau/a8175a0b5b5074cbf75eeacbfbdfa281.jpg
12|2D||white chalk|grey paper|Unknown|5 x 4.125 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/f5b79dbca950a17e199c593838b7bd5a.jpg|Head of a child in a feathered hat, looking to the right|JEAN-ANTOINE WATTEAU|images/jean-antoine_watteau/f5b79dbca950a17e199c593838b7bd5a.jpg
13|2D||Oil|Board|Unknown|19.125 x 16.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/ef133008481f45d98bf43e945307163a.jpg|Untitled|JEAN-ANTOINE WATTEAU|images/jean-antoine_watteau/ef133008481f45d98bf43e945307163a.jpg
14|2D||white chalk|Light Brown Paper|Unknown|9.625 x 7.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/b151df921e6fbb5ed25b611163368247.jpg|A portrait of Nicolas Vleughels, seated and looking down to the left, tuning his violin|JEAN-ANTOINE WATTEAU|images/jean-antoine_watteau/b151df921e6fbb5ed25b611163368247.jpg
15|2D||Red Chalk|Paper|Unknown|8 x 12.125 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/f31eaf5001271f342bf0dad31bc2c0e4.jpg|An Italian town seen from outside the walls|JEAN-ANTOINE WATTEAU|images/jean-antoine_watteau/f31eaf5001271f342bf0dad31bc2c0e4.jpg
16|2D||Oil|Panel|Unknown|38.8 x 49.6 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/94a8edbb917577b71ff90502b7e730ea.jpg|L'Amour paisible|JEAN-ANTOINE WATTEAU|images/jean-antoine_watteau/94a8edbb917577b71ff90502b7e730ea.jpg
17|2D||Oil|Canvas|Unknown|20.25 x 24.25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/a50b34d08bfb65973c30c306e4943662.jpg|Fête galante|JEAN-ANTOINE WATTEAU|images/jean-antoine_watteau/a50b34d08bfb65973c30c306e4943662.jpg
18|2D||Oil|Canvas|Unknown|9.25 x 7.25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/e78be4a99b0579305b58736ef88e7fc7.jpg|"VIOSSEU"" OR CHINESE MUSICIAN; CHINESE WOMAN OF KOUEI TCHÉOU: A PAIR OF PAINTINGS"|JEAN-ANTOINE WATTEAU|images/jean-antoine_watteau/e78be4a99b0579305b58736ef88e7fc7.jpg
19|2D||Oil|Canvas|Unknown|25.75 x 38.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/7301b808913fb7d355ed5bace2b7814f.jpg|L' Accordée de village|JEAN-ANTOINE WATTEAU|images/jean-antoine_watteau/7301b808913fb7d355ed5bace2b7814f.jpg
20|2D||Oil|Canvas|Unknown|21.625 x 37.875 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/e2d8596a6d59d771890c3127659b5e78.jpg|"Elegant
 company music making and singing in a wooded landscape; and Elegant 
company music making and singing in a wooded landscape"|JEAN-ANTOINE WATTEAU|images/jean-antoine_watteau/e2d8596a6d59d771890c3127659b5e78.jpg
21|2D||Graphite, white chalk, Black Chalk|Paper|Unknown|197 x 123 mm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/bd4002d01ff88c3f328838aa10031033.jpg|A SEATED LADY|JEAN-ANTOINE WATTEAU|images/jean-antoine_watteau/bd4002d01ff88c3f328838aa10031033.jpg
22|2D||Oil|Panel|Unknown|29.25 x 29 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/d3957d43f3b356f36600da2dc7a0120e.jpg|CEILING DECORATION|JEAN-ANTOINE WATTEAU|images/jean-antoine_watteau/d3957d43f3b356f36600da2dc7a0120e.jpg
23|2D||Black Chalk|Paper|Unknown|3 x 3 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/8283c4d6d03439998835325ede846281.jpg|Head of a man with windswept hair|JEAN-ANTOINE WATTEAU|images/jean-antoine_watteau/8283c4d6d03439998835325ede846281.jpg
24|2D||Red Chalk|Paper|Unknown|7.875 x 14.125 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/eb446315d4acfe561796956d62e46001.jpg|Five studies of children|JEAN-ANTOINE WATTEAU|images/jean-antoine_watteau/eb446315d4acfe561796956d62e46001.jpg
25|2D||Black Chalk|Paper|Unknown|25 x 18 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/d40c9c4c6950a5a5d49eb663dd921057.jpg|A seated lady holding a fan|JEAN-ANTOINE WATTEAU|images/jean-antoine_watteau/d40c9c4c6950a5a5d49eb663dd921057.jpg
26|2D||Oil|Canvas|Unknown|5.125 x 7 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/0f8df6aba75908a189af5f8c9c4d14d0.jpg|CUPID'S REALM (LE ROYAUME DE L'AMOUR)|JEAN-ANTOINE WATTEAU|images/jean-antoine_watteau/0f8df6aba75908a189af5f8c9c4d14d0.jpg
27|2D||Oil|Canvas|Unknown|10.75 x 8.75 inch||Actors from the Commedia dell'Arte|JEAN-ANTOINE WATTEAU|
28|2D||Oil|Canvas|Unknown|29.25 x 30.875 inch|https://artbnk-art-images.s3.amazonaws.com/d2afefd19ab8cdfbc2e93dd378888b59.jpg|NYMPHE DE FONTAINE|JEAN-ANTOINE WATTEAU|images/jean-antoine_watteau/d2afefd19ab8cdfbc2e93dd378888b59.jpg
29|2D||Gouache|Paper|Unknown|330 x 230 mm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/ec67482ac24bb151e57d8861aebe21b5.jpg|TWO ACTORS STANDING ON AN ORNAMENTAL PLATFORM|JEAN-ANTOINE WATTEAU|images/jean-antoine_watteau/ec67482ac24bb151e57d8861aebe21b5.jpg
30|2D||Huile|Toile|Unknown||https://artbnk-art-resized-images.s3.amazonaws.com/w526/ee0780ef654a87252b7a373a0c254bf9.jpg|Scène galante dans un parc|JEAN-ANTOINE WATTEAU|images/jean-antoine_watteau/ee0780ef654a87252b7a373a0c254bf9.jpg
31|2D||Red Chalk|Paper|Unknown|9.25 x 7.25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/af1cfe092c2321413ffe48c404406450.jpg|A seated young woman, in a loose robe, her eyes downcast|JEAN-ANTOINE WATTEAU|images/jean-antoine_watteau/af1cfe092c2321413ffe48c404406450.jpg
32|2D||Oil|Canvas|Unknown|144 x 58 cm||A SET OF THREE PARAVENTS: PIERROT AND TWO ALLEGORIES OF SEASONS|JEAN-ANTOINE WATTEAU|
33|2D||Oil|Canvas|Unknown|47 x 35 cm|https://artbnk-art-images.s3.amazonaws.com/c9f4f28962d1ac19b6f016470c5805ef.jpg|AN OUTDOOR SCENE WITH AN ELEGANT COUPLE BY A FOUNTAIN AN OUTDOOR SCENE WITH ELEGANT FIGURES DANCING|JEAN-ANTOINE WATTEAU|images/jean-antoine_watteau/c9f4f28962d1ac19b6f016470c5805ef.jpg
34|2D||Oil|Canvas|Unknown|13.75 x 10 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/62c79752251a672515f4569c0e35249b.jpg|The Fortune Teller|JEAN-ANTOINE WATTEAU|images/jean-antoine_watteau/62c79752251a672515f4569c0e35249b.jpg
35|2D||Oil|Canvas|Unknown|37.875 x 56.875 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/beac2092aad7c91227aeb0a9e23c1418.jpg|The Embarkation for Cythera|JEAN-ANTOINE WATTEAU|images/jean-antoine_watteau/beac2092aad7c91227aeb0a9e23c1418.jpg
36|2D||Oil|Panel|Unknown|20.125 x 24.875 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/beac2092aad7c91227aeb0a9e23c1418.jpg|La Chute d'eau|JEAN-ANTOINE WATTEAU|images/jean-antoine_watteau/beac2092aad7c91227aeb0a9e23c1418.jpg
37|2D||Oil|Panel|Unknown|14.5 x 11.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/a5fc5b0a39019a03487a39609b28bceb.jpg|La Surprise: A couple embracing while a figure dressed as Mezzetin tunes a guitar|JEAN-ANTOINE WATTEAU|images/jean-antoine_watteau/a5fc5b0a39019a03487a39609b28bceb.jpg
38|2D||Oil|Canvas|Unknown|101 x 60 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/4afad314607c2b1ee85de44cc9d19777.jpg|A YOUNG GALLANT IN A LANDSCAPE SURROUNDED BY GARLANDS; A YOUNG LADY IN A LANDSCAPE SURROUNDED BY GARLANDS;|JEAN-ANTOINE WATTEAU|images/jean-antoine_watteau/4afad314607c2b1ee85de44cc9d19777.jpg
39|2D||Oil|Canvas|Unknown|33.75 x 43.75 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/137e242f3ce9c7b53a9a8338f99c7661.jpg|Les Plaisirs du Bal|JEAN-ANTOINE WATTEAU|images/jean-antoine_watteau/137e242f3ce9c7b53a9a8338f99c7661.jpg
40|2D||Oil|Canvas|Unknown|144 x 58 cm||A SET OF THREE PARAVENTS: PIERROT AND TWO ALLEGORIES OF SEASONS|JEAN-ANTOINE WATTEAU|
41|2D||Oil|Canvas|Unknown|29.25 x 30.875 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/516c12312ac367595f4659409405bcc1.jpg|NYMPHE DE FONTAINE|JEAN-ANTOINE WATTEAU|images/jean-antoine_watteau/516c12312ac367595f4659409405bcc1.jpg
42|2D||Oil|Canvas|Unknown|45.75 x 35 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/2644a68d86f672a0660ca990750b5d6b.jpg|Fêtes Venitiènnes|JEAN-ANTOINE WATTEAU|images/jean-antoine_watteau/2644a68d86f672a0660ca990750b5d6b.jpg
43|2D||Oil|Panel|Unknown|25.5 x 35 cm||A FÊTE GALANTE IN A LANDSCAPE BELOW A HILLTOP TOWN|JEAN-ANTOINE WATTEAU|
44|2D||Black Chalk, white chalk|Paper|Unknown||https://artbnk-art-resized-images.s3.amazonaws.com/w526/d409a87d11f055e3deb5881f00ee4bca.jpg|A STANDING MAN IN PERSIAN COSTUME, AND A STUDY OF THE HEAD AND SHOULDERS OF ANOTHER MAN WEARING A CAP|JEAN-ANTOINE WATTEAU|images/jean-antoine_watteau/d409a87d11f055e3deb5881f00ee4bca.jpg
45|2D||Oil|Copper|Unknown|20.7 x 25.2 cm||A GROUP OF ACTORS OF THE COMÉDIE-FRANÇAISE|JEAN-ANTOINE WATTEAU|
46|2D||Mixed Media, Conte Crayon|Paper|No|9 x 7.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/1de8978b0a8b759a4fedc8cab16ca8e5.jpg|A Pair of Garden Scenes:  Fete Champetre|JEAN-ANTOINE WATTEAU|images/jean-antoine_watteau/1de8978b0a8b759a4fedc8cab16ca8e5.jpg
47|2D||Oil|Canvas|Yes|46.3 x 56.2 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/f2cb3fe9ed68cac103bf51e49d158837.jpg|Les plaisirs du bal|JEAN-ANTOINE WATTEAU|images/jean-antoine_watteau/f2cb3fe9ed68cac103bf51e49d158837.jpg
48|2D||Oil|Canvas|Unknown|15 x 11.75 inch||FÊTE CHAMPÊTRE|JEAN-ANTOINE WATTEAU|
49|2D||Oil|Panel|Unknown|12.875 x 17.625 inch||LE RETOUR DE CAMPAGNE|JEAN-ANTOINE WATTEAU|
50|2D||Oil|Panel|Unknown|16.25 x 12 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/beac2092aad7c91227aeb0a9e23c1418.jpg|Elegant company listening to musicians in a park|JEAN-ANTOINE WATTEAU|images/jean-antoine_watteau/beac2092aad7c91227aeb0a9e23c1418.jpg
51|2D||Oil|Canvas|Unknown|105.5 x 104 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/1b0cd87f58ccb3e76dcb44d6cd36c1ad.jpg|A merry company in a park landscape|JEAN-ANTOINE WATTEAU|images/jean-antoine_watteau/1b0cd87f58ccb3e76dcb44d6cd36c1ad.jpg
52|2D||white chalk|Light Brown Paper|Unknown|8.25 x 6 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/866d080ac33347e5aac7c8498907f0e8.jpg|A woman in a long dress, seated in profile to the left|JEAN-ANTOINE WATTEAU|images/jean-antoine_watteau/866d080ac33347e5aac7c8498907f0e8.jpg
53|2D||Oil|Canvas|Unknown|31.375 x 32.875 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/1f75f93e9b0cf869c62e2aeb2f4e0e02.jpg|Les fête vénitiennes|JEAN-ANTOINE WATTEAU|images/jean-antoine_watteau/1f75f93e9b0cf869c62e2aeb2f4e0e02.jpg
54|2D||Red Chalk|Paper|Unknown|8.625 x 6.563 inch||RECTO: MAN KNEELING IN PRAYER (SAINT LOUIS) VERSO BY ANOTHER HAND: COUPLE FROM COMMEDIA DEL' ARTE|JEAN-ANTOINE WATTEAU|
55|2D||Oil|Canvas|Unknown|15 x 11.75 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/f9b8d6712e2e31bb91805816160ea88a.jpg|FÊTE CHAMPÊTRE|JEAN-ANTOINE WATTEAU|images/jean-antoine_watteau/f9b8d6712e2e31bb91805816160ea88a.jpg
56|2D||Oil|Canvas|Unknown|21 x 17 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/a471004c965c1b52de07c7e9aed57b1a.jpg|Les Fêtes vénitiennes|JEAN-ANTOINE WATTEAU|images/jean-antoine_watteau/a471004c965c1b52de07c7e9aed57b1a.jpg
57|2D||Oil|Canvas|Unknown|14 x 10 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/55ca9e29e540086806ed0b4687a1917a.jpg|La diseuse de bonne aventure|JEAN-ANTOINE WATTEAU|images/jean-antoine_watteau/55ca9e29e540086806ed0b4687a1917a.jpg
58|2D||Oil|Panel|Unknown|9.75 x 13 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/8df4525244ccfceb25db64a22790404f.jpg|Study of Actors from Comediens italiens|JEAN-ANTOINE WATTEAU|images/jean-antoine_watteau/8df4525244ccfceb25db64a22790404f.jpg
59|2D||Oil|Canvas|Unknown|18.5 x 26.25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/beac2092aad7c91227aeb0a9e23c1418.jpg|Les Coquettes|JEAN-ANTOINE WATTEAU|images/jean-antoine_watteau/beac2092aad7c91227aeb0a9e23c1418.jpg
60|2D||Oil|Canvas|Unknown|25 x 30.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/ef4ef8bfe6f362dc68e945d81c3f6361.jpg|Manner of Jean Antoine Watteau|JEAN-ANTOINE WATTEAU|images/jean-antoine_watteau/ef4ef8bfe6f362dc68e945d81c3f6361.jpg
61|2D||Oil|Panel|Unknown|13.5 x 10.75 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/ca6a1aea9779559b98ef1384cdcabf2d.jpg|Le Conteur: Artists from the Commedia dell'Arte in a landscape|JEAN-ANTOINE WATTEAU|images/jean-antoine_watteau/ca6a1aea9779559b98ef1384cdcabf2d.jpg
62|2D||Oil|Canvas|Unknown|16 x 12.75 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/beac2092aad7c91227aeb0a9e23c1418.jpg|MANNER OF JEAN ANTOINE WATTEAU|JEAN-ANTOINE WATTEAU|images/jean-antoine_watteau/beac2092aad7c91227aeb0a9e23c1418.jpg
63|2D||white chalk|Light Brown Paper|Unknown|117 x 76 mm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/4390dffbde1d79b1e55fc7992c5f1884.jpg|Head of a young girl turned to the left|JEAN-ANTOINE WATTEAU|images/jean-antoine_watteau/4390dffbde1d79b1e55fc7992c5f1884.jpg
64|2D||Black Chalk|Paper|Unknown|14.5 x 1.163 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/ea518e46c2246a7cf467f860838c3a28.jpg|A seated woman seen from behind, after Bassano|JEAN-ANTOINE WATTEAU|images/jean-antoine_watteau/ea518e46c2246a7cf467f860838c3a28.jpg
65|2D||Black Chalk, Wash|Paper|Unknown|12.75 x 1.263 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/dcfc7acceef407f67fc7d90b59af79d2.jpg|Hygieia with a serpent, after Rubens|JEAN-ANTOINE WATTEAU|images/jean-antoine_watteau/dcfc7acceef407f67fc7d90b59af79d2.jpg
0|2D|1890|Oil|Canvas|Unknown|16.25 x 13.125 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/ef2099b963d7f2f6d48a2d0a7ad245f8.jpg|FLEURS DANS UN VERRE|VINCENT VAN GOGH|images/vincent_van_gogh/ef2099b963d7f2f6d48a2d0a7ad245f8.jpg
1|2D|1885|Oil|Canvas|Unknown|17 x 13.625 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/04e6c45a114528d624d695965741c855.jpg|Boerin met een kind op haar schoot (Peasant Woman with Child on her Lap)|VINCENT VAN GOGH|images/vincent_van_gogh/04e6c45a114528d624d695965741c855.jpg
2|2D|1882|Pencil|Paper|Yes|19.125 x 9.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/f211d6ba1c94c8a7c566d336775f6880.jpg|De zaaier: van voren gezien (The Sower: Front View)|VINCENT VAN GOGH|images/vincent_van_gogh/f211d6ba1c94c8a7c566d336775f6880.jpg
3|2D|1884|Oil|Canvas, Panel|Unknown|12.375 x 16.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/5b91f7b2ebe5535707f3314fda1e2ae4.jpg|Stilleven met Fles en Twee Zakken (Still Life with a Bottle and Two Bags)|VINCENT VAN GOGH|images/vincent_van_gogh/5b91f7b2ebe5535707f3314fda1e2ae4.jpg
4|2D|1882|Watercolor, Gouache, Pen, Brown ink|Paper|Yes|10.375 x 14.625 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/2e5a48f56a9772bceb7d2df6b427fbac.jpg|Uitzicht over Den Haag met de Nieuwe Kerk (View of The Hague with Nieuwe Kerk)|VINCENT VAN GOGH|images/vincent_van_gogh/2e5a48f56a9772bceb7d2df6b427fbac.jpg
5|2D|1883|Pencil, Wash|Paper|Yes|12.813 x 10.25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/2ef14f85da870eaa8956558ea97f5f3e.jpg|Signed 'Vincent' bottom right, pencil and black wash on paper|VINCENT VAN GOGH|images/vincent_van_gogh/2ef14f85da870eaa8956558ea97f5f3e.jpg
6|2D|1882|Pencil, Ink, Watercolour Wash|Paper|Unknown|34 x 27.4 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/5f8fd85dcfccd5b040830d53b0cb817e.jpg|ORPHAN MAN|VINCENT VAN GOGH|images/vincent_van_gogh/5f8fd85dcfccd5b040830d53b0cb817e.jpg
7|2D|1885|Black Chalk|Paper|Unknown|27.4 x 21.7 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/7a1ad1154ba64ceb418e0ccc7aea0714.jpg|PEASANT DIGGING UP POTATOES|VINCENT VAN GOGH|images/vincent_van_gogh/7a1ad1154ba64ceb418e0ccc7aea0714.jpg
8|2D|1885|Oil|Canvas, Panel|Unknown|32.2 x 25 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/f68f3e254ea35db9ff3dd34e7dde1f5d.jpg|PEASANT WOMAN SEATED|VINCENT VAN GOGH|images/vincent_van_gogh/f68f3e254ea35db9ff3dd34e7dde1f5d.jpg
9|2D|1882|Pencil|Paper|Unknown|45 x 24 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/8b2c59f87a11344da5dd5ec53145a1c1.jpg|STUDY OF A BLACKSMITH|VINCENT VAN GOGH|images/vincent_van_gogh/8b2c59f87a11344da5dd5ec53145a1c1.jpg
10|2D|1883|Oil|Canvas, Panel|Unknown|12 x 15.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/eb9bf0d5047fa0142abc49ddf7a8ae81.jpg|PAYSAN BRÛLANT DE MAUVAISES HERBES|VINCENT VAN GOGH|images/vincent_van_gogh/eb9bf0d5047fa0142abc49ddf7a8ae81.jpg
11|2D|1886|Oil|Canvas|Yes|18.25 x 15 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/fd0505a2320c70d96a1a7870e06ead20.jpg|PEOPLE STROLLING IN A PARK IN PARIS|VINCENT VAN GOGH|images/vincent_van_gogh/fd0505a2320c70d96a1a7870e06ead20.jpg
12|2D|1890|Brush, Ink, Black Chalk, white chalk|Paper|Unknown|24.63 x 18.63 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/48a284f0ad9762535367dc86e61bc803.jpg|EVENING LANDSCAPE WITH TWO PEASANTS|VINCENT VAN GOGH|images/vincent_van_gogh/48a284f0ad9762535367dc86e61bc803.jpg
